313.586, 25.289
286.447, 31.1547
479.857, 32.6704
285.84, 44.173
492.435, 61.2928
474.261, 62.276
492.373, 67.2844
644.408, 82.5105
475.589, 83.6214
757.365, 85.9601
512.089, 87.4341
690.949, 91.0959
744.717, 93.2052
492.105, 93.4343
639.936, 94.1646
592.164, 95.1123
753.421, 95.8909
737.874, 99.3673
586.877, 101.667
740.554, 107.5
802.203, 109.943
241.534, 117.596
552.524, 119.463
786.822, 127.618
507.238, 131.369
637.64, 132.054
818.368, 132.827
761.3, 133.533
279.814, 136.319
783.464, 143.449
597.994, 145.483
196.128, 146.074
726.232, 147.212
468.162, 147.618
642.826, 147.676
817.85, 148.499
793.771, 152.399
490.123, 153.77
746.344, 155.798
466.042, 157.054
476.821, 158.423
673.089, 160.63
248.768, 161.532
175.335, 162.636
514.23, 166.99
395.181, 168.386
236.816, 169.648
379.376, 170.824
439.055, 172.951
173.492, 174.187
299.888, 174.347
358.738, 176.243
408.991, 180.073
629.256, 186.387
552.349, 187.414
500.103, 187.829
233.954, 190.107
493.641, 194.192
93.4864, 195.641
276.185, 197.485
270.058, 198.284
159.664, 198.949
623.973, 200.251
524.663, 202.6
323.327, 202.852
163.23, 204.5
438.445, 207.108
91.1457, 213.428
444.797, 220.389
181.802, 223.621
157.919, 224.41
663.117, 230.3
787.023, 231.481
564.875, 231.929
714.36, 232.74
57.9983, 234.485
649.82, 237.321
388.811, 238.23
207.455, 239.096
671.573, 239.696
274.336, 241.09
301.979, 240.899
407.585, 243.052
652.952, 246.989
641.985, 249.568
457.333, 249.841
643.934, 255.039
378.739, 259.853
696.908, 267.792
700.405, 274.851
646.482, 279.721
471.881, 283.977
475.397, 284.204
821.578, 286.098
389.508, 286.597
492.538, 286.581
644.826, 288.03
684.895, 289.035
93.0427, 292.404
781.193, 294.722
68.5075, 298.886
352.385, 302.682
623.388, 304.709
654.565, 306.633
172.447, 306.911
230.602, 311.322
100.251, 314.195
123.879, 316.583
668.385, 318.099
818.74, 318.044
374.134, 318.948
212.38, 320.808
302.729, 323.927
99.9411, 329.145
794.063, 329.543
593.137, 332.755
513.771, 333.373
539.616, 333.464
29.9816, 336.012
728.297, 336.496
234.294, 337.214
337.416, 337.107
46.9693, 337.472
204.308, 341.435
45.6474, 343.629
127.451, 345.74
324.515, 345.577
136.682, 347.491
175.935, 349.927
342.14, 350.158
311.705, 351.928
25.072, 352.979
423.584, 353.012
150.833, 355.533
218.603, 358.989
174.069, 360.076
80.7119, 363.647
807.434, 363.585
779.847, 364.927
661.129, 366.852
290.449, 367.738
278.457, 369.073
791.14, 370.564
541.913, 371.496
28.33, 371.953
153.057, 372.76
119.138, 374.739
553.925, 377.26
44.6611, 378.623
798.352, 379.503
440.785, 381.678
121.804, 382.728
308.308, 382.935
350.945, 382.895
356.848, 382.842
172.162, 384.079
637.001, 384.892
239.252, 385.835
457.29, 385.994
325.905, 386.273
545.526, 390.706
636.776, 390.665
45.4425, 395.834
619.829, 396.694
645.344, 398.313
113.135, 400.707
294.063, 401.222
302.682, 402.144
434.023, 404.29
659.757, 406.105
190.452, 408.496
333.15, 409.818
291.299, 411.936
596.699, 413.301
780.985, 414.407
650.354, 415.448
747.454, 415.949
475.356, 416.954
820.938, 418.435
582.217, 421.917
197.049, 424.327
457.104, 428.513
448.349, 428.925
727.917, 432.292
521.216, 433.486
529.948, 433.477
127.052, 436.726
459.884, 437.621
602.481, 438.634
84.4732, 439.474
581.394, 440.884
724.929, 443.071
276.083, 450.585
343.803, 450.237
495.888, 450.517
99.9438, 450.874
341.439, 456.668
710.094, 456.375
117.977, 457.048
404.668, 467.462
280.571, 469.904
345.521, 469.872
407.648, 482.101
363.607, 483.448
786.338, 485.848
493.417, 487.032
363.174, 487.283
541.868, 487.529
380.773, 487.935
261.976, 490.455
553.923, 491.845
293.122, 495.273
816.347, 497.882
479.96, 500.33
438.197, 501.981
145.721, 503.098
813.022, 507.028
209.645, 508.514
465.154, 509.606
525.811, 509.886
117.095, 514.102
30.1683, 515.844
222.469, 517.354
247.656, 520.043
102.349, 521.183
328.396, 520.877
477.403, 522.337
340.307, 524.047
52.9233, 527.425
789.58, 528.534
38.6497, 530.446
104.905, 532.764
402.594, 533.587
456.037, 533.648
701.756, 533.342
260.883, 534.603
298.714, 535.041
819.341, 536.399
89.0487, 537.615
690.658, 537.962
452.107, 539.605
188.945, 542.031
229.504, 544.129
